game_id,player_id,team_id,season,minutes,points,rebounds,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,plus_minus
0022100007,1629634,1610612763,2021-22,12,6,3,1,2,1,0,1,0,2,3,3,1.0,0,0,,0,0,,15
0022100007,1630217,1610612763,2021-22,30,22,3,1,2,3,2,0,3,2,8,16,0.5,2,6,0.333,4,4,1.0,-7
0022100006,203526,1610612764,2021-22,23,8,3,0,3,2,4,0,3,1,4,8,0.5,0,1,0.0,0,0,,14
0022100004,1628367,1610612765,2021-22,19,7,4,1,3,2,0,1,3,2,3,7,0.429,1,3,0.333,0,1,0.0,3
0022100003,1626162,1610612766,2021-22,35,14,3,0,3,1,0,0,0,4,5,17,0.294,2,9,0.222,2,2,1.0,1
0022100003,1628970,1610612766,2021-22,33,13,8,1,7,4,3,1,3,4,4,8,0.5,1,4,0.25,4,4,1.0,15
0022100003,1630163,1610612766,2021-22,29,31,9,2,7,7,2,0,2,3,11,23,0.478,7,9,0.778,2,2,1.0,0
0022100005,203471,1610612738,2021-22,32,12,3,2,1,8,2,0,2,3,5,16,0.313,1,4,0.25,1,2,0.5,-16
0022100005,1630202,1610612738,2021-22,11,0,5,3,2,2,0,1,0,1,0,3,0.0,0,2,0.0,0,0,,4
0022100007,201567,1610612739,2021-22,17,4,3,1,2,4,0,0,1,1,1,6,0.167,0,2,0.0,2,2,1.0,-3
0022100009,1628984,1610612740,2021-22,29,18,1,0,1,5,1,1,3,0,6,9,0.667,4,6,0.667,2,3,0.667,-19
0022100009,1630230,1610612740,2021-22,20,2,4,0,4,2,0,2,1,3,1,2,0.5,0,1,0.0,0,0,,12
0022100004,201942,1610612741,2021-22,38,17,7,0,7,2,3,0,2,2,8,17,0.471,1,1,1.0,0,2,0.0,5
0022100004,202696,1610612741,2021-22,36,15,15,5,10,4,0,0,3,1,7,21,0.333,1,4,0.25,0,0,,13
0022100004,1629750,1610612741,2021-22,15,0,3,0,3,1,0,0,0,0,0,1,0.0,0,1,0.0,0,0,,-8
0022100012,203085,1610612743,2021-22,8,2,0,0,0,0,0,0,1,0,1,3,0.333,0,2,0.0,0,0,,-13
0022100012,1628420,1610612743,2021-22,28,9,2,0,2,3,0,0,1,1,3,8,0.375,3,6,0.5,0,2,0.0,18
0022100008,201569,1610612745,2021-22,23,15,2,0,2,0,1,0,3,0,6,8,0.75,3,4,0.75,0,0,,-27
0022100008,1626156,1610612750,2021-22,25,22,3,0,3,7,1,1,3,3,6,16,0.375,4,8,0.5,6,8,0.75,9
0022100008,1626157,1610612750,2021-22,29,30,10,5,5,2,2,2,3,3,11,15,0.733,3,4,0.75,5,5,1.0,34
0022100008,1627736,1610612750,2021-22,21,9,1,0,1,4,2,2,0,1,4,8,0.5,1,4,0.25,0,2,0.0,6
0022100008,1629020,1610612750,2021-22,15,2,3,0,3,1,2,0,0,3,0,0,,0,0,,2,2,1.0,4
0022100008,1629162,1610612750,2021-22,19,3,2,1,1,4,2,0,1,1,1,3,0.333,0,1,0.0,1,2,0.5,19
0022100005,1630167,1610612752,2021-22,28,14,5,2,3,0,0,1,1,1,6,9,0.667,0,3,0.0,2,3,0.667,4
0022100010,1630532,1610612753,2021-22,32,12,4,2,2,2,1,2,0,2,6,9,0.667,0,2,0.0,0,0,,-4
