game_id,team_id,team_tricode,is_home,points,rebounds,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,offensive_rating,defensive_rating,net_rating,pace,pie,season
0022401045,1610612753,ORL,False,111,50,13,37,22,5,4,8,21,41,90,0.456,13,42,0.31,16,19,0.842,116.8,110.6,6.2,94.5,,2024-25
0022400434,1610612757,POR,True,126,50,14,36,27,8,7,14,19,46,92,0.5,11,26,0.423,23,29,0.793,122.3,117.3,5.0,103.5,,2024-25
0022400434,1610612742,DAL,False,122,40,10,30,20,6,10,13,21,43,89,0.483,15,38,0.395,21,26,0.808,117.3,122.3,-5.0,103.5,,2024-25
0022400996,1610612747,LAL,True,89,50,14,36,26,5,4,19,25,34,82,0.415,11,32,0.344,10,16,0.625,91.8,121.6,-29.9,97.0,,2024-25
0022400996,1610612749,MIL,False,118,41,10,31,24,12,4,9,14,40,84,0.476,11,35,0.314,27,34,0.794,121.6,91.8,29.9,97.0,,2024-25
0022400785,1610612740,NOP,True,140,45,7,38,32,11,7,10,17,46,92,0.5,21,50,0.42,27,34,0.794,125.0,117.7,7.3,101.89,,2024-25
0022400785,1610612758,SAC,False,133,58,21,37,38,8,1,14,19,49,112,0.438,17,47,0.362,18,21,0.857,117.7,125.0,-7.3,101.89,,2024-25
0022400982,1610612749,MIL,True,105,34,9,25,21,7,8,9,23,33,83,0.398,13,34,0.382,26,33,0.788,108.2,123.5,-15.2,97.5,,2024-25
0022400982,1610612760,OKC,False,121,50,8,42,30,3,3,9,20,46,89,0.517,10,29,0.345,19,25,0.76,123.5,108.2,15.2,97.5,,2024-25
0022401141,1610612740,NOP,True,93,40,11,29,23,3,4,13,16,35,79,0.443,7,25,0.28,16,21,0.762,102.2,124.2,-22.0,91.0,,2024-25
0022401141,1610612753,ORL,False,113,39,8,31,25,7,7,8,20,43,83,0.518,13,33,0.394,14,18,0.778,124.2,102.2,22.0,91.0,,2024-25
0022400055,1610612760,OKC,True,133,34,15,19,32,18,3,8,23,53,102,0.52,17,47,0.362,10,11,0.909,137.1,110.4,26.7,96.5,,2024-25
0022400055,1610612762,UTA,False,106,36,11,25,21,3,6,29,14,38,70,0.543,13,35,0.371,17,22,0.773,110.4,137.1,-26.7,96.5,,2024-25
0022400896,1610612743,DEN,True,116,46,11,35,28,5,8,13,14,40,87,0.46,12,35,0.343,24,30,0.8,116.0,112.2,3.8,99.0,,2024-25
0022400896,1610612758,SAC,False,110,45,14,31,22,8,6,12,20,44,96,0.458,11,27,0.407,11,14,0.786,112.2,116.0,-3.8,99.0,,2024-25
0022400778,1610612760,OKC,True,115,41,11,30,22,10,3,13,19,43,88,0.489,15,39,0.385,14,20,0.7,118.6,105.2,13.3,96.5,,2024-25
0022400778,1610612748,MIA,False,101,45,10,35,24,7,5,16,17,36,79,0.456,11,34,0.324,18,25,0.72,105.2,118.6,-13.3,96.5,,2024-25
0022400160,1610612741,CHI,True,126,36,10,26,36,7,7,9,23,45,95,0.474,14,37,0.378,22,25,0.88,122.3,131.1,-8.7,103.0,,2024-25
0022400160,1610612762,UTA,False,135,49,12,37,35,3,6,12,18,48,89,0.539,16,36,0.444,23,30,0.767,131.1,122.3,8.7,103.0,,2024-25
0022400316,1610612738,BOS,True,108,54,14,40,25,5,9,14,20,39,89,0.438,19,55,0.345,11,13,0.846,112.5,91.8,20.7,96.5,,2024-25
0022400316,1610612748,MIA,False,89,44,11,33,24,6,1,10,11,31,87,0.356,8,35,0.229,19,23,0.826,91.8,112.5,-20.7,96.5,,2024-25
0022400022,1610612751,BKN,True,116,36,10,26,31,8,8,13,19,42,85,0.494,18,41,0.439,14,19,0.737,118.4,118.6,-0.2,97.5,,2024-25
0022400022,1610612766,CHA,False,115,44,13,31,25,6,8,21,20,38,82,0.463,20,37,0.541,19,22,0.864,118.6,118.4,0.2,97.5,,2024-25
0022400393,1610612753,ORL,True,108,42,7,35,26,11,9,20,24,37,83,0.446,13,33,0.394,21,21,1.0,102.9,100.0,2.9,104.5,,2024-25
0022400393,1610612738,BOS,False,104,41,8,33,13,13,5,18,16,37,84,0.44,8,33,0.242,22,27,0.815,100.0,102.9,-2.9,104.5,,2024-25
0022400445,1610612762,UTA,True,121,37,7,30,28,6,2,16,17,44,86,0.512,13,38,0.342,20,22,0.909,121.0,130.7,-9.7,100.5,,2024-25
0022400445,1610612743,DEN,False,132,51,17,34,38,13,3,7,17,53,105,0.505,9,30,0.3,17,19,0.895,130.7,121.0,9.7,100.5,,2024-25
0022400197,1610612759,SAS,True,110,37,6,31,29,8,10,20,26,38,85,0.447,17,47,0.362,17,19,0.895,105.8,106.7,-1.0,104.0,,2024-25
0022400197,1610612762,UTA,False,111,45,9,36,23,13,4,17,20,38,82,0.463,10,33,0.303,25,35,0.714,106.7,105.8,1.0,104.0,,2024-25
0022400775,1610612741,CHI,True,110,37,10,27,23,9,7,16,27,37,86,0.43,9,41,0.22,27,30,0.9,104.8,121.9,-17.1,105.0,,2024-25
0022400775,1610612765,DET,False,128,47,12,35,30,8,6,16,22,45,88,0.511,10,25,0.4,28,35,0.8,121.9,104.8,17.1,105.0,,2024-25
0022400329,1610612763,MEM,True,115,49,9,40,27,9,5,22,21,38,80,0.475,13,38,0.342,26,32,0.813,107.5,103.8,3.7,106.5,,2024-25
0022400329,1610612758,SAC,False,110,46,14,32,19,11,1,13,23,39,98,0.398,8,35,0.229,24,28,0.857,103.8,107.5,-3.7,106.5,,2024-25
0022400985,1610612745,HOU,True,144,58,23,35,35,8,5,15,27,51,107,0.477,22,53,0.415,20,24,0.833,130.9,126.9,4.1,98.72,,2024-25
0022400985,1610612755,PHI,False,137,35,8,27,21,8,4,16,20,48,95,0.505,24,49,0.49,17,25,0.68,126.9,130.9,-4.1,98.72,,2024-25
0022400070,1610612762,UTA,True,124,49,14,35,21,7,9,14,24,40,85,0.471,10,26,0.385,34,45,0.756,119.2,120.0,-0.8,104.5,,2024-25
0022400070,1610612763,MEM,False,126,41,13,28,28,7,5,12,35,43,91,0.473,17,45,0.378,23,32,0.719,120.0,119.2,0.8,104.5,,2024-25
0022400173,1610612745,HOU,True,127,45,11,34,28,10,5,11,13,54,96,0.563,10,27,0.37,9,15,0.6,123.3,97.1,26.2,103.0,,2024-25
0022400173,1610612759,SAS,False,100,41,8,33,20,6,6,19,13,37,83,0.446,14,36,0.389,12,16,0.75,97.1,123.3,-26.2,103.0,,2024-25
0022401083,1610612749,MIL,True,124,36,6,30,21,5,2,14,24,39,82,0.476,12,35,0.343,34,43,0.791,119.2,139.4,-20.2,104.0,,2024-25
0022401083,1610612737,ATL,False,145,46,15,31,36,10,2,8,29,50,94,0.532,17,48,0.354,28,35,0.8,139.4,119.2,20.2,104.0,,2024-25
0022400261,1610612761,TOR,True,110,43,10,33,22,11,1,17,24,37,72,0.514,7,23,0.304,29,39,0.744,112.2,107.1,5.1,98.0,,2024-25
0022400261,1610612750,MIN,False,105,40,10,30,16,12,5,17,24,33,80,0.413,12,35,0.343,27,33,0.818,107.1,112.2,-5.1,98.0,,2024-25
0022400250,1610612758,SAC,True,108,45,9,36,24,9,4,17,20,37,85,0.435,20,46,0.435,14,19,0.737,109.1,112.4,-3.3,98.0,,2024-25
0022400250,1610612737,ATL,False,109,37,6,31,34,7,7,14,19,39,83,0.47,16,38,0.421,15,18,0.833,112.4,109.1,3.3,98.0,,2024-25
0022400498,1610612741,CHI,True,114,47,14,33,25,12,4,13,9,44,102,0.431,13,39,0.333,13,15,0.867,110.7,106.8,3.9,103.0,,2024-25
0022400498,1610612759,SAS,False,110,49,13,36,31,8,12,17,18,44,95,0.463,15,46,0.326,7,12,0.583,106.8,110.7,-3.9,103.0,,2024-25
0022400120,1610612755,PHI,True,95,37,8,29,17,7,4,9,21,33,79,0.418,8,28,0.286,21,28,0.75,103.3,114.1,-10.9,92.0,,2024-25
0022400120,1610612765,DET,False,105,49,12,37,23,4,5,16,25,36,78,0.462,15,36,0.417,18,22,0.818,114.1,103.3,10.9,92.0,,2024-25
0022400159,1610612748,MIA,True,110,36,8,28,24,9,6,10,15,37,85,0.435,15,36,0.417,21,30,0.7,117.0,122.0,-5.0,92.5,,2024-25
0022400159,1610612758,SAC,False,111,39,11,28,23,5,4,12,28,44,86,0.512,10,27,0.37,13,15,0.867,122.0,117.0,5.0,92.5,,2024-25
0022400131,1610612746,LAC,True,119,48,15,33,27,8,8,14,22,45,93,0.484,12,35,0.343,17,21,0.81,119.0,123.8,-4.8,100.5,,2024-25
0022400131,1610612756,PHX,False,125,39,8,31,29,12,4,12,20,42,82,0.512,18,39,0.462,23,28,0.821,123.8,119.0,4.8,100.5,,2024-25
0022401004,1610612762,UTA,True,116,47,9,38,23,7,1,26,25,38,78,0.487,18,45,0.4,22,26,0.846,107.4,111.1,-3.7,97.81,,2024-25
0022401004,1610612746,LAC,False,120,43,13,30,22,16,5,10,22,39,94,0.415,14,38,0.368,28,36,0.778,111.1,107.4,3.7,97.81,,2024-25
0022400336,1610612741,CHI,True,123,38,8,30,33,8,6,12,13,46,97,0.474,21,50,0.42,10,12,0.833,118.3,126.9,-8.7,104.0,,2024-25
0022400336,1610612754,IND,False,132,46,7,39,33,9,4,12,10,52,92,0.565,18,30,0.6,10,12,0.833,126.9,118.3,8.7,104.0,,2024-25
0022400470,1610612761,TOR,True,97,37,7,30,28,6,1,11,11,38,80,0.475,10,29,0.345,11,13,0.846,109.0,117.8,-8.8,89.5,,2024-25
0022400470,1610612753,ORL,False,106,42,12,30,32,10,8,11,15,37,79,0.468,19,44,0.432,13,17,0.765,117.8,109.0,8.8,89.5,,2024-25
0022400933,1610612741,CHI,True,121,56,10,46,30,4,6,18,19,49,98,0.5,12,33,0.364,11,14,0.786,112.0,95.4,16.7,108.0,,2024-25
0022400933,1610612754,IND,False,103,39,8,31,30,14,4,9,13,40,101,0.396,10,40,0.25,13,19,0.684,95.4,112.0,-16.7,108.0,,2024-25
0022400152,1610612740,NOP,True,111,43,18,25,22,6,3,18,16,39,90,0.433,16,38,0.421,17,20,0.85,113.3,128.6,-15.3,98.0,,2024-25
0022400152,1610612737,ATL,False,126,41,10,31,29,10,3,16,17,50,88,0.568,15,36,0.417,11,12,0.917,128.6,113.3,15.3,98.0,,2024-25
0022400903,1610612747,LAL,True,113,49,12,37,25,7,4,16,28,38,89,0.427,14,42,0.333,23,28,0.821,108.7,102.8,5.8,95.09,,2024-25
0022400903,1610612752,NYK,False,109,46,14,32,20,10,2,13,21,37,94,0.394,10,43,0.233,25,32,0.781,102.8,108.7,-5.8,95.09,,2024-25
0022401209,1610612755,PHI,True,107,47,15,32,18,5,4,15,16,37,85,0.435,10,25,0.4,23,32,0.719,109.2,122.2,-13.0,98.5,,2024-25
0022401209,1610612754,IND,False,121,41,8,33,35,9,4,10,21,47,91,0.516,14,38,0.368,13,17,0.765,122.2,109.2,13.0,98.5,,2024-25
0022400208,1610612743,DEN,True,122,45,13,32,35,6,5,10,16,45,89,0.506,14,29,0.483,18,26,0.692,123.2,121.2,2.0,99.0,,2024-25
0022400208,1610612742,DAL,False,120,42,10,32,29,7,5,10,17,48,90,0.533,10,33,0.303,14,19,0.737,121.2,123.2,-2.0,99.0,,2024-25
0022400853,1610612751,BKN,True,102,45,21,24,20,13,2,21,23,36,87,0.414,7,29,0.241,23,27,0.852,101.0,121.0,-20.0,100.5,,2024-25
0022400853,1610612757,POR,False,121,36,9,27,31,11,4,20,20,45,78,0.577,15,36,0.417,16,27,0.593,121.0,101.0,20.0,100.5,,2024-25
0022400021,1610612738,BOS,True,120,42,9,33,32,4,4,13,19,44,86,0.512,22,41,0.537,10,14,0.714,127.7,123.2,4.5,94.5,,2024-25
0022400021,1610612739,CLE,False,117,41,12,29,30,4,3,7,15,46,93,0.495,10,29,0.345,15,17,0.882,123.2,127.7,-4.5,94.5,,2024-25
0022400252,1610612739,CLE,True,128,52,16,36,29,10,9,11,16,49,93,0.527,18,42,0.429,12,14,0.857,136.2,105.3,30.9,94.5,,2024-25
0022400252,1610612740,NOP,False,100,40,16,24,23,9,3,11,11,39,92,0.424,8,31,0.258,14,22,0.636,105.3,136.2,-30.9,94.5,,2024-25
0022400555,1610612755,PHI,True,102,35,11,24,23,10,1,21,18,37,84,0.44,13,44,0.295,15,20,0.75,103.0,120.4,-17.4,98.5,,2024-25
0022400555,1610612760,OKC,False,118,38,10,28,32,10,4,17,22,45,81,0.556,12,36,0.333,16,18,0.889,120.4,103.0,17.4,98.5,,2024-25
0022400260,1610612766,CHA,True,123,43,11,32,23,12,5,15,22,44,93,0.473,20,44,0.455,15,21,0.714,116.0,115.2,0.8,95.55,,2024-25
0022400260,1610612765,DET,False,121,56,21,35,30,8,3,19,23,42,99,0.424,17,48,0.354,20,25,0.8,115.2,116.0,-0.8,95.55,,2024-25
0022400782,1610612742,DAL,True,111,39,9,30,20,9,7,14,16,42,87,0.483,15,36,0.417,12,15,0.8,112.1,109.2,2.9,98.5,,2024-25
0022400782,1610612744,GSW,False,107,50,18,32,29,9,6,15,16,41,96,0.427,10,35,0.286,15,18,0.833,109.2,112.1,-2.9,98.5,,2024-25
0022400447,1610612757,POR,True,103,33,12,21,23,8,4,24,26,37,77,0.481,8,36,0.222,21,30,0.7,106.2,128.9,-22.7,97.0,,2024-25
0022400447,1610612755,PHI,False,125,32,8,24,20,12,3,19,27,43,75,0.573,11,24,0.458,28,31,0.903,128.9,106.2,22.7,97.0,,2024-25
0022400764,1610612755,PHI,True,103,46,14,32,22,10,2,14,18,37,91,0.407,9,38,0.237,20,24,0.833,102.0,105.0,-3.0,101.0,,2024-25
0022400764,1610612761,TOR,False,106,49,10,39,23,8,4,17,20,38,82,0.463,11,33,0.333,19,23,0.826,105.0,102.0,3.0,101.0,,2024-25
0022401202,1610612752,NYK,True,100,49,12,37,27,8,11,12,14,40,93,0.43,11,42,0.262,9,15,0.6,101.0,108.0,-7.0,99.5,,2024-25
0022401202,1610612737,ATL,False,108,58,22,36,27,5,7,10,13,43,104,0.413,9,31,0.29,13,20,0.65,108.0,101.0,7.0,99.5,,2024-25
0022400224,1610612759,SAS,True,139,39,8,31,38,7,7,9,15,48,92,0.522,18,44,0.409,25,32,0.781,128.7,122.6,6.1,107.0,,2024-25
0022400224,1610612764,WAS,False,130,41,11,30,27,5,5,18,23,49,95,0.516,18,44,0.409,14,16,0.875,122.6,128.7,-6.1,107.0,,2024-25
0022400842,1610612741,CHI,True,117,41,15,26,35,9,1,16,12,46,94,0.489,19,42,0.452,6,11,0.545,120.6,124.5,-3.9,97.5,,2024-25
0022400842,1610612746,LAC,False,122,44,11,33,33,9,10,15,16,44,85,0.518,19,37,0.514,15,17,0.882,124.5,120.6,3.9,97.5,,2024-25
0022401056,1610612752,NYK,True,113,38,7,31,35,4,1,9,14,42,84,0.5,13,34,0.382,16,22,0.727,121.5,137.0,-15.5,92.5,,2024-25
0022401056,1610612746,LAC,False,126,45,13,32,27,4,8,5,21,45,88,0.511,16,30,0.533,20,24,0.833,137.0,121.5,15.5,92.5,,2024-25
0022400352,1610612753,ORL,True,115,44,14,30,17,11,6,13,19,42,88,0.477,12,36,0.333,19,30,0.633,115.0,111.1,3.9,99.5,,2024-25
0022400352,1610612756,PHX,False,110,39,9,30,24,7,6,19,24,39,83,0.47,13,28,0.464,19,22,0.864,111.1,115.0,-3.9,99.5,,2024-25
0022400814,1610612737,ATL,True,143,40,10,30,30,8,6,13,21,48,96,0.5,21,45,0.467,26,36,0.722,126.5,129.8,-3.3,113.5,,2024-25
0022400814,1610612765,DET,False,148,37,5,32,39,9,5,17,23,55,93,0.591,20,40,0.5,18,25,0.72,129.8,126.5,3.3,113.5,,2024-25
0022400186,1610612753,ORL,True,115,43,11,32,28,9,8,13,14,45,86,0.523,8,32,0.25,17,21,0.81,119.8,91.7,28.1,96.0,,2024-25
0022400186,1610612740,NOP,False,88,31,6,25,18,10,1,15,19,32,84,0.381,10,31,0.323,14,17,0.824,91.7,119.8,-28.1,96.0,,2024-25
0022400952,1610612743,DEN,True,95,42,12,30,20,9,4,10,16,36,89,0.404,7,30,0.233,16,22,0.727,99.0,121.1,-22.1,95.5,,2024-25
0022400952,1610612750,MIN,False,115,48,12,36,31,7,5,15,16,43,90,0.478,17,40,0.425,12,16,0.75,121.1,99.0,22.1,95.5,,2024-25
0022400036,1610612748,MIA,True,103,38,9,29,26,6,2,8,14,35,77,0.455,10,29,0.345,23,30,0.767,115.7,120.5,-4.7,88.5,,2024-25
0022400036,1610612749,MIL,False,106,41,9,32,23,5,7,10,19,36,77,0.468,20,42,0.476,14,17,0.824,120.5,115.7,4.7,88.5,,2024-25
0022400141,1610612766,CHA,True,103,34,7,27,24,10,1,13,25,40,91,0.44,17,42,0.405,6,9,0.667,106.2,116.5,-10.3,97.0,,2024-25
0022400141,1610612738,BOS,False,113,44,8,36,23,4,4,15,17,36,82,0.439,16,52,0.308,25,28,0.893,116.5,106.2,10.3,97.0,,2024-25
0022401026,1610612752,NYK,True,122,49,14,35,29,13,3,14,17,44,91,0.484,13,35,0.371,21,27,0.778,116.2,98.1,18.1,105.0,,2024-25
0022401026,1610612764,WAS,False,103,41,10,31,21,9,5,20,23,39,88,0.443,11,36,0.306,14,19,0.737,98.1,116.2,-18.1,105.0,,2024-25
0022400788,1610612754,IND,True,127,46,9,37,29,6,12,10,20,46,91,0.505,17,45,0.378,18,22,0.818,123.3,110.8,12.5,102.5,,2024-25
0022400788,1610612763,MEM,False,113,46,12,34,28,6,7,13,19,41,99,0.414,12,39,0.308,19,22,0.864,110.8,123.3,-12.5,102.5,,2024-25
0022400924,1610612755,PHI,True,126,50,14,36,27,11,9,17,23,43,96,0.448,16,47,0.34,24,25,0.96,115.6,111.9,3.7,109.0,,2024-25
0022400924,1610612762,UTA,False,122,44,10,34,25,12,4,17,21,39,93,0.419,18,46,0.391,26,31,0.839,111.9,115.6,-3.7,109.0,,2024-25
0022400087,1610612743,DEN,True,104,37,10,27,20,13,4,10,22,35,87,0.402,14,35,0.4,20,24,0.833,107.2,114.7,-7.5,96.0,,2024-25
0022400087,1610612746,LAC,False,109,44,11,33,30,4,5,16,24,40,82,0.488,12,33,0.364,17,21,0.81,114.7,107.2,7.5,96.0,,2024-25
0022401196,1610612740,NOP,True,100,47,11,36,22,6,4,12,19,35,91,0.385,7,38,0.184,23,30,0.767,99.0,115.0,-16.0,100.5,,2024-25
0022401196,1610612760,OKC,False,115,54,17,37,16,8,4,10,25,41,98,0.418,9,47,0.191,24,27,0.889,115.0,99.0,16.0,100.5,,2024-25
0022400168,1610612746,LAC,True,113,44,16,28,25,6,7,10,21,41,90,0.456,19,37,0.514,12,17,0.706,122.8,114.3,8.5,91.5,,2024-25
0022400168,1610612759,SAS,False,104,45,12,33,22,9,10,10,16,38,86,0.442,11,41,0.268,17,19,0.895,114.3,122.8,-8.5,91.5,,2024-25
0022400323,1610612749,MIL,True,104,40,8,32,23,7,4,18,22,33,78,0.423,15,45,0.333,23,35,0.657,100.0,114.4,-14.4,104.0,,2024-25
0022400323,1610612737,ATL,False,119,54,15,39,29,16,3,11,25,45,102,0.441,9,32,0.281,20,22,0.909,114.4,100.0,14.4,104.0,,2024-25
0022400211,1610612747,LAL,True,123,33,10,23,30,9,4,5,15,44,86,0.512,12,37,0.324,23,28,0.821,133.7,113.2,20.5,91.5,,2024-25
0022400211,1610612761,TOR,False,103,40,12,28,26,2,2,16,23,37,82,0.451,10,29,0.345,19,22,0.864,113.2,133.7,-20.5,91.5,,2024-25
0022401090,1610612754,IND,True,111,40,6,34,28,6,5,12,14,42,90,0.467,14,41,0.341,13,13,1.0,109.9,106.9,3.0,101.5,,2024-25
0022401090,1610612758,SAC,False,109,45,6,39,22,7,2,11,18,43,92,0.467,12,27,0.444,11,17,0.647,106.9,109.9,-3.0,101.5,,2024-25
0022401198,1610612744,GSW,True,119,25,3,22,31,11,6,15,20,43,79,0.544,15,33,0.455,18,23,0.783,119.0,125.3,-6.3,90.11,,2024-25
0022401198,1610612746,LAC,False,124,42,9,33,28,11,3,16,21,48,86,0.558,14,30,0.467,14,18,0.778,125.3,119.0,6.3,90.11,,2024-25
0022400199,1610612739,CLE,True,105,33,4,29,24,12,5,14,18,40,74,0.541,10,28,0.357,15,19,0.789,114.1,108.7,5.4,92.0,,2024-25
0022400199,1610612751,BKN,False,100,36,10,26,21,4,2,17,14,34,76,0.447,15,43,0.349,17,18,0.944,108.7,114.1,-5.4,92.0,,2024-25
0022400646,1610612746,LAC,True,127,47,12,35,19,8,3,6,23,44,97,0.454,11,34,0.324,28,28,1.0,123.3,113.6,9.7,103.0,,2024-25
0022400646,1610612749,MIL,False,117,42,5,37,24,2,5,13,21,37,79,0.468,13,35,0.371,30,34,0.882,113.6,123.3,-9.7,103.0,,2024-25
0022401184,1610612758,SAC,True,100,43,11,32,23,5,1,11,18,37,85,0.435,10,31,0.323,16,17,0.941,107.5,111.0,-3.5,92.0,,2024-25
0022401184,1610612746,LAC,False,101,37,7,30,19,6,2,12,19,40,78,0.513,7,21,0.333,14,18,0.778,111.0,107.5,3.5,92.0,,2024-25
0022400530,1610612741,CHI,True,138,55,11,44,39,11,7,13,12,53,95,0.558,23,49,0.469,9,14,0.643,131.4,100.0,31.4,105.0,,2024-25
0022400530,1610612764,WAS,False,105,45,13,32,26,6,4,15,15,39,98,0.398,18,46,0.391,9,13,0.692,100.0,131.4,-31.4,105.0,,2024-25
0022400113,1610612751,BKN,True,139,41,7,34,37,4,6,8,32,49,96,0.51,20,52,0.385,21,27,0.778,131.1,137.1,-6.0,95.55,,2024-25
0022400113,1610612743,DEN,False,144,43,9,34,31,3,4,5,22,46,89,0.517,13,27,0.481,39,47,0.83,137.1,131.1,6.0,95.55,,2024-25
0022400275,1610612739,CLE,True,122,49,14,35,27,11,4,13,21,48,97,0.495,16,41,0.39,10,14,0.714,119.6,104.9,14.8,102.5,,2024-25
0022400275,1610612761,TOR,False,108,55,19,36,22,9,5,14,18,37,92,0.402,12,39,0.308,22,34,0.647,104.9,119.6,-14.8,102.5,,2024-25
0022401137,1610612738,BOS,True,124,62,25,37,33,6,5,13,9,48,98,0.49,24,52,0.462,4,6,0.667,137.8,100.0,37.8,90.0,,2024-25
0022401137,1610612764,WAS,False,90,32,11,21,21,5,3,10,10,35,86,0.407,12,45,0.267,8,10,0.8,100.0,137.8,-37.8,90.0,,2024-25
0022401218,1610612759,SAS,True,92,50,12,38,34,6,8,18,18,37,91,0.407,11,45,0.244,7,9,0.778,92.9,106.0,-13.1,99.5,,2024-25
0022401218,1610612750,MIN,False,106,51,14,37,26,11,4,12,13,40,100,0.4,12,35,0.343,14,16,0.875,106.0,92.9,13.1,99.5,,2024-25
0022401043,1610612756,PHX,True,108,52,14,38,25,2,4,16,21,39,82,0.476,14,36,0.389,16,18,0.889,117.4,116.5,0.9,91.5,,2024-25
0022401043,1610612749,MIL,False,106,36,9,27,24,12,0,7,16,37,83,0.446,12,39,0.308,20,29,0.69,116.5,117.4,-0.9,91.5,,2024-25
0022400105,1610612748,MIA,True,106,44,10,34,24,14,3,9,14,38,88,0.432,15,47,0.319,15,20,0.75,110.4,102.1,8.3,96.0,,2024-25
0022400105,1610612765,DET,False,98,54,19,35,14,6,6,16,19,35,91,0.385,14,38,0.368,14,17,0.824,102.1,110.4,-8.3,96.0,,2024-25
0022401158,1610612761,TOR,True,126,55,16,39,37,8,2,8,16,49,104,0.471,19,52,0.365,9,12,0.75,124.8,94.1,30.6,101.5,,2024-25
0022401158,1610612766,CHA,False,96,41,5,36,23,5,3,19,13,36,82,0.439,11,35,0.314,13,16,0.813,94.1,124.8,-30.6,101.5,,2024-25
0022401041,1610612740,NOP,True,112,51,13,38,36,11,5,16,17,43,87,0.494,15,35,0.429,11,13,0.846,117.9,105.3,12.6,94.5,,2024-25
0022401041,1610612755,PHI,False,99,37,12,25,19,11,6,11,16,34,87,0.391,14,42,0.333,17,19,0.895,105.3,117.9,-12.6,94.5,,2024-25
0022400482,1610612741,CHI,True,139,43,9,34,36,6,4,12,21,51,94,0.543,20,37,0.541,17,18,0.944,131.1,117.8,13.4,106.5,,2024-25
0022400482,1610612752,NYK,False,126,49,18,31,27,7,3,13,13,48,97,0.495,8,30,0.267,22,28,0.786,117.8,131.1,-13.4,106.5,,2024-25
0022400757,1610612764,WAS,True,121,42,10,32,26,5,3,14,23,45,93,0.484,14,47,0.298,17,19,0.895,117.5,129.7,-12.2,102.0,,2024-25
0022400757,1610612759,SAS,False,131,43,11,32,28,11,4,11,17,45,88,0.511,17,38,0.447,24,29,0.828,129.7,117.5,12.2,102.0,,2024-25
0022400931,1610612748,MIA,True,102,46,11,35,24,7,3,16,15,39,85,0.459,10,31,0.323,14,20,0.7,107.4,110.5,-3.2,95.0,,2024-25
0022400931,1610612766,CHA,False,105,36,9,27,26,10,6,10,16,36,86,0.419,11,44,0.25,22,23,0.957,110.5,107.4,3.2,95.0,,2024-25
0022400986,1610612750,MIN,True,130,44,9,35,25,11,7,14,22,44,97,0.454,13,42,0.31,29,36,0.806,113.0,116.8,-3.8,103.25,,2024-25
0022400986,1610612754,IND,False,132,48,14,34,28,7,6,20,25,48,97,0.495,17,37,0.459,19,23,0.826,116.8,113.0,3.8,103.25,,2024-25
0022401204,1610612745,HOU,True,91,36,7,29,23,10,5,16,14,38,83,0.458,6,27,0.222,9,10,0.9,98.9,96.8,2.1,92.5,,2024-25
0022401204,1610612744,GSW,False,90,39,11,28,22,13,8,15,11,37,84,0.44,12,38,0.316,4,9,0.444,96.8,98.9,-2.1,92.5,,2024-25
0022400799,1610612764,WAS,True,101,42,8,34,25,9,4,14,21,35,87,0.402,12,39,0.308,19,27,0.704,99.0,103.0,-4.0,101.5,,2024-25
0022400799,1610612749,MIL,False,104,44,8,36,24,11,6,16,24,39,82,0.476,9,32,0.281,17,26,0.654,103.0,99.0,4.0,101.5,,2024-25
0022400904,1610612766,CHA,True,117,43,10,33,29,7,3,12,33,44,92,0.478,13,37,0.351,16,21,0.762,114.7,115.7,-1.0,102.0,,2024-25
0022400904,1610612739,CLE,False,118,45,9,36,16,7,4,13,19,32,76,0.421,11,34,0.324,43,51,0.843,115.7,114.7,1.0,102.0,,2024-25
0022400379,1610612751,BKN,True,94,50,16,34,24,9,3,17,17,38,94,0.404,7,40,0.175,11,12,0.917,93.1,104.0,-10.9,101.0,,2024-25
0022400379,1610612762,UTA,False,105,45,10,35,25,11,8,18,16,41,86,0.477,14,41,0.341,9,17,0.529,104.0,93.1,10.9,101.0,,2024-25
0022401230,1610612760,OKC,True,111,43,4,39,19,12,4,12,24,36,80,0.45,11,30,0.367,28,32,0.875,112.1,97.0,15.2,99.0,,2024-25
0022401230,1610612745,HOU,False,96,49,19,30,17,7,3,16,25,35,96,0.365,11,46,0.239,15,25,0.6,97.0,112.1,-15.2,99.0,,2024-25
0022400484,1610612759,SAS,True,111,58,13,45,28,3,7,12,20,41,104,0.394,13,48,0.271,16,18,0.889,100.9,113.0,-12.1,98.72,,2024-25
0022400484,1610612743,DEN,False,122,58,14,44,32,11,7,7,17,47,108,0.435,10,33,0.303,18,23,0.783,113.0,100.9,12.1,98.72,,2024-25
0022400674,1610612764,WAS,True,96,38,12,26,18,4,6,13,18,29,91,0.319,10,44,0.227,28,34,0.824,93.2,132.7,-39.5,102.0,,2024-25
0022400674,1610612747,LAL,False,134,48,9,39,31,9,6,11,24,49,90,0.544,15,32,0.469,21,22,0.955,132.7,93.2,39.5,102.0,,2024-25
0022400621,1610612754,IND,True,110,31,9,22,31,10,2,11,9,44,97,0.454,13,43,0.302,9,12,0.75,104.8,134.6,-29.9,104.5,,2024-25
